,mes,razon_social,plazo,tasa_pasiva_efectiva,ULTIMA_CALIFICACIÓN
223177,2025-09,COOPERATIVA DE AHORRO Y CREDITO 16 DE JULIO LTDA,g. MAS DE 360 DIAS,8.255940908687275,
223178,2025-09,COOPERATIVA DE AHORRO Y CREDITO 16 DE JUNIO,a. MENOS DE 30 DIAS,2.0,
223179,2025-09,COOPERATIVA DE AHORRO Y CREDITO 16 DE JUNIO,b. 30 - 60 DIAS,5.5,
223180,2025-09,COOPERATIVA DE AHORRO Y CREDITO 16 DE JUNIO,c. 61 - 90 DIAS,6.25,
223181,2025-09,COOPERATIVA DE AHORRO Y CREDITO 16 DE JUNIO,f. 181 - 360 DIAS,7.65,
223182,2025-09,COOPERATIVA DE AHORRO Y CREDITO 16 DE JUNIO,g. MAS DE 360 DIAS,9.947916666666664,
223183,2025-09,COOPERATIVA DE AHORRO Y CREDITO 17 DE MARZO LIMITADA,a. MENOS DE 30 DIAS,3.09,
223184,2025-09,COOPERATIVA DE AHORRO Y CREDITO 17 DE MARZO LIMITADA,b. 30 - 60 DIAS,6.18,
223185,2025-09,COOPERATIVA DE AHORRO Y CREDITO 17 DE MARZO LIMITADA,c. 61 - 90 DIAS,7.25,
223186,2025-09,COOPERATIVA DE AHORRO Y CREDITO 17 DE MARZO LIMITADA,d. 91 - 120 DIAS,7.35953427593016,
223187,2025-09,COOPERATIVA DE AHORRO Y CREDITO 17 DE MARZO LIMITADA,e. 121 - 180 DIAS,7.46,
223188,2025-09,COOPERATIVA DE AHORRO Y CREDITO 17 DE MARZO LIMITADA,f. 181 - 360 DIAS,7.63770639235679,
223189,2025-09,COOPERATIVA DE AHORRO Y CREDITO 17 DE MARZO LIMITADA,g. MAS DE 360 DIAS,7.87051405759805,
223190,2025-09,COOPERATIVA DE AHORRO Y CREDITO 18 DE NOVIEMBRE,b. 30 - 60 DIAS,4.59,
223191,2025-09,COOPERATIVA DE AHORRO Y CREDITO 18 DE NOVIEMBRE,c. 61 - 90 DIAS,8.60547444037346,
223192,2025-09,COOPERATIVA DE AHORRO Y CREDITO 18 DE NOVIEMBRE,d. 91 - 120 DIAS,6.38,
223193,2025-09,COOPERATIVA DE AHORRO Y CREDITO 18 DE NOVIEMBRE,e. 121 - 180 DIAS,5.86635488383988,
223194,2025-09,COOPERATIVA DE AHORRO Y CREDITO 18 DE NOVIEMBRE,f. 181 - 360 DIAS,8.16,
223195,2025-09,COOPERATIVA DE AHORRO Y CREDITO 18 DE NOVIEMBRE,g. MAS DE 360 DIAS,10.0,
223196,2025-09,COOPERATIVA DE AHORRO Y CREDITO 23 DE JULIO LIMITADA,a. MENOS DE 30 DIAS,0.707227922841707,AA-
223197,2025-09,COOPERATIVA DE AHORRO Y CREDITO 23 DE JULIO LIMITADA,b. 30 - 60 DIAS,4.893185859567273,AA-
223198,2025-09,COOPERATIVA DE AHORRO Y CREDITO 23 DE JULIO LIMITADA,c. 61 - 90 DIAS,5.217574573581031,AA-
223199,2025-09,COOPERATIVA DE AHORRO Y CREDITO 23 DE JULIO LIMITADA,d. 91 - 120 DIAS,5.77948811753136,AA-
223200,2025-09,COOPERATIVA DE AHORRO Y CREDITO 23 DE JULIO LIMITADA,e. 121 - 180 DIAS,5.6437401441496835,AA-
223201,2025-09,COOPERATIVA DE AHORRO Y CREDITO 23 DE JULIO LIMITADA,f. 181 - 360 DIAS,6.81826798052773,AA-
223202,2025-09,COOPERATIVA DE AHORRO Y CREDITO 23 DE JULIO LIMITADA,g. MAS DE 360 DIAS,8.336517249446372,AA-
223203,2025-09,COOPERATIVA DE AHORRO Y CREDITO 26 DE JULIO LTDA,a. MENOS DE 30 DIAS,0.7,
223204,2025-09,COOPERATIVA DE AHORRO Y CREDITO 26 DE JULIO LTDA,b. 30 - 60 DIAS,5.64,
223205,2025-09,COOPERATIVA DE AHORRO Y CREDITO 26 DE JULIO LTDA,d. 91 - 120 DIAS,6.34387892322635,
223206,2025-09,COOPERATIVA DE AHORRO Y CREDITO 26 DE JULIO LTDA,f. 181 - 360 DIAS,6.09,
223207,2025-09,COOPERATIVA DE AHORRO Y CREDITO 26 DE JULIO LTDA,g. MAS DE 360 DIAS,6.5,
223208,2025-09,COOPERATIVA DE AHORRO Y CREDITO 27 DE NOVIEMBRE,a. MENOS DE 30 DIAS,0.419967745045725,
223209,2025-09,COOPERATIVA DE AHORRO Y CREDITO 27 DE NOVIEMBRE,b. 30 - 60 DIAS,7.19136902747292,
223210,2025-09,COOPERATIVA DE AHORRO Y CREDITO 27 DE NOVIEMBRE,c. 61 - 90 DIAS,7.476907382160525,
223211,2025-09,COOPERATIVA DE AHORRO Y CREDITO 27 DE NOVIEMBRE,d. 91 - 120 DIAS,8.64262836937906,
223212,2025-09,COOPERATIVA DE AHORRO Y CREDITO 27 DE NOVIEMBRE,e. 121 - 180 DIAS,8.16007178949466,
223213,2025-09,COOPERATIVA DE AHORRO Y CREDITO 27 DE NOVIEMBRE,f. 181 - 360 DIAS,8.492527768719002,
223214,2025-09,COOPERATIVA DE AHORRO Y CREDITO 27 DE NOVIEMBRE,g. MAS DE 360 DIAS,9.763576325002694,
223215,2025-09,COOPERATIVA DE AHORRO Y CREDITO 29 DE OCTUBRE LTDA,a. MENOS DE 30 DIAS,0.285383023730952,AA
223216,2025-09,COOPERATIVA DE AHORRO Y CREDITO 29 DE OCTUBRE LTDA,b. 30 - 60 DIAS,4.525750147447737,AA
223217,2025-09,COOPERATIVA DE AHORRO Y CREDITO 29 DE OCTUBRE LTDA,c. 61 - 90 DIAS,4.812629620851078,AA
223218,2025-09,COOPERATIVA DE AHORRO Y CREDITO 29 DE OCTUBRE LTDA,d. 91 - 120 DIAS,5.28845651461478,AA
223219,2025-09,COOPERATIVA DE AHORRO Y CREDITO 29 DE OCTUBRE LTDA,e. 121 - 180 DIAS,5.754639944526548,AA
223220,2025-09,COOPERATIVA DE AHORRO Y CREDITO 29 DE OCTUBRE LTDA,f. 181 - 360 DIAS,6.5828289799504205,AA
223221,2025-09,COOPERATIVA DE AHORRO Y CREDITO 29 DE OCTUBRE LTDA,g. MAS DE 360 DIAS,7.523863762287185,AA
223222,2025-09,COOPERATIVA DE AHORRO Y CREDITO 4 DE OCTUBRE,a. MENOS DE 30 DIAS,1.0,
223223,2025-09,COOPERATIVA DE AHORRO Y CREDITO 4 DE OCTUBRE,b. 30 - 60 DIAS,4.716491403965945,
223224,2025-09,COOPERATIVA DE AHORRO Y CREDITO 4 DE OCTUBRE,c. 61 - 90 DIAS,5.30882598057387,
223225,2025-09,COOPERATIVA DE AHORRO Y CREDITO 4 DE OCTUBRE,d. 91 - 120 DIAS,6.152402352856104,
223226,2025-09,COOPERATIVA DE AHORRO Y CREDITO 4 DE OCTUBRE,e. 121 - 180 DIAS,6.2932779289097205,
223227,2025-09,COOPERATIVA DE AHORRO Y CREDITO 4 DE OCTUBRE,f. 181 - 360 DIAS,7.519138411587731,
223228,2025-09,COOPERATIVA DE AHORRO Y CREDITO 4 DE OCTUBRE,g. MAS DE 360 DIAS,9.272316590346602,
223229,2025-09,COOPERATIVA DE AHORRO Y CREDITO 4 RIOS,a. MENOS DE 30 DIAS,3.02557880620966,
223230,2025-09,COOPERATIVA DE AHORRO Y CREDITO 4 RIOS,b. 30 - 60 DIAS,4.65,
223231,2025-09,COOPERATIVA DE AHORRO Y CREDITO 4 RIOS,f. 181 - 360 DIAS,6.86662572172492,
223232,2025-09,COOPERATIVA DE AHORRO Y CREDITO 4 RIOS,g. MAS DE 360 DIAS,8.13899665768562,
223233,2025-09,COOPERATIVA DE AHORRO Y CREDITO 9 DE OCTUBRE LTDA,a. MENOS DE 30 DIAS,3.11320927665664,A
223234,2025-09,COOPERATIVA DE AHORRO Y CREDITO 9 DE OCTUBRE LTDA,b. 30 - 60 DIAS,5.087712766764038,A
223235,2025-09,COOPERATIVA DE AHORRO Y CREDITO 9 DE OCTUBRE LTDA,c. 61 - 90 DIAS,5.327142628336184,A
223236,2025-09,COOPERATIVA DE AHORRO Y CREDITO 9 DE OCTUBRE LTDA,d. 91 - 120 DIAS,5.827992787018865,A
223237,2025-09,COOPERATIVA DE AHORRO Y CREDITO 9 DE OCTUBRE LTDA,e. 121 - 180 DIAS,6.400948309905821,A
223238,2025-09,COOPERATIVA DE AHORRO Y CREDITO 9 DE OCTUBRE LTDA,f. 181 - 360 DIAS,6.607095068125871,A
223239,2025-09,COOPERATIVA DE AHORRO Y CREDITO 9 DE OCTUBRE LTDA,g. MAS DE 360 DIAS,7.842419503442492,A
223240,2025-09,COOPERATIVA DE AHORRO Y CREDITO ABDON CALDERON LTDA,a. MENOS DE 30 DIAS,1.25,
223241,2025-09,COOPERATIVA DE AHORRO Y CREDITO ABDON CALDERON LTDA,b. 30 - 60 DIAS,4.03952130703166,
223242,2025-09,COOPERATIVA DE AHORRO Y CREDITO ABDON CALDERON LTDA,c. 61 - 90 DIAS,4.59872015279969,
223243,2025-09,COOPERATIVA DE AHORRO Y CREDITO ABDON CALDERON LTDA,d. 91 - 120 DIAS,5.61249786666378,
223244,2025-09,COOPERATIVA DE AHORRO Y CREDITO ABDON CALDERON LTDA,f. 181 - 360 DIAS,5.54173222172362,
223245,2025-09,COOPERATIVA DE AHORRO Y CREDITO ABDON CALDERON LTDA,g. MAS DE 360 DIAS,7.37864141279803,
223246,2025-09,COOPERATIVA DE AHORRO Y CREDITO ACCION IMBABURAPAK LTDA,a. MENOS DE 30 DIAS,1.10666944591614,
223247,2025-09,COOPERATIVA DE AHORRO Y CREDITO ACCION IMBABURAPAK LTDA,b. 30 - 60 DIAS,5.624575871777249,
223248,2025-09,COOPERATIVA DE AHORRO Y CREDITO ACCION IMBABURAPAK LTDA,c. 61 - 90 DIAS,7.472914765767962,
223249,2025-09,COOPERATIVA DE AHORRO Y CREDITO ACCION IMBABURAPAK LTDA,d. 91 - 120 DIAS,8.204106796787228,
223250,2025-09,COOPERATIVA DE AHORRO Y CREDITO ACCION IMBABURAPAK LTDA,e. 121 - 180 DIAS,8.71209662951995,
223251,2025-09,COOPERATIVA DE AHORRO Y CREDITO ACCION IMBABURAPAK LTDA,f. 181 - 360 DIAS,10.335562181865154,
223252,2025-09,COOPERATIVA DE AHORRO Y CREDITO ACCION IMBABURAPAK LTDA,g. MAS DE 360 DIAS,10.809849823779894,
223253,2025-09,COOPERATIVA DE AHORRO Y CREDITO ACCION TUNGURAHUA LTDA,a. MENOS DE 30 DIAS,1.0,
223254,2025-09,COOPERATIVA DE AHORRO Y CREDITO ACCION TUNGURAHUA LTDA,b. 30 - 60 DIAS,5.0,
223255,2025-09,COOPERATIVA DE AHORRO Y CREDITO ACCION TUNGURAHUA LTDA,c. 61 - 90 DIAS,5.0,
223256,2025-09,COOPERATIVA DE AHORRO Y CREDITO ACCION TUNGURAHUA LTDA,d. 91 - 120 DIAS,5.79902640862584,
223257,2025-09,COOPERATIVA DE AHORRO Y CREDITO ACCION TUNGURAHUA LTDA,e. 121 - 180 DIAS,5.985319814990557,
223258,2025-09,COOPERATIVA DE AHORRO Y CREDITO ACCION TUNGURAHUA LTDA,f. 181 - 360 DIAS,9.063043077698808,
223259,2025-09,COOPERATIVA DE AHORRO Y CREDITO ACCION TUNGURAHUA LTDA,g. MAS DE 360 DIAS,9.556446607619481,
223260,2025-09,COOPERATIVA DE AHORRO Y CREDITO ACHIK INTI LTDA,a. MENOS DE 30 DIAS,2.0,
223261,2025-09,COOPERATIVA DE AHORRO Y CREDITO ACHIK INTI LTDA,b. 30 - 60 DIAS,4.39,
223262,2025-09,COOPERATIVA DE AHORRO Y CREDITO ACHIK INTI LTDA,d. 91 - 120 DIAS,5.99220658610668,
223263,2025-09,COOPERATIVA DE AHORRO Y CREDITO ACHIK INTI LTDA,f. 181 - 360 DIAS,7.64648901483467,
223264,2025-09,COOPERATIVA DE AHORRO Y CREDITO ACHIK INTI LTDA,g. MAS DE 360 DIAS,10.1738381870838,
223265,2025-09,COOPERATIVA DE AHORRO Y CREDITO AGRICOLA JUNIN,a. MENOS DE 30 DIAS,0.5,
223266,2025-09,COOPERATIVA DE AHORRO Y CREDITO AGRICOLA JUNIN,b. 30 - 60 DIAS,4.59,
223267,2025-09,COOPERATIVA DE AHORRO Y CREDITO AGRICOLA JUNIN,d. 91 - 120 DIAS,5.13156563899022,
223268,2025-09,COOPERATIVA DE AHORRO Y CREDITO AGRICOLA JUNIN,f. 181 - 360 DIAS,6.66087327376117,
223269,2025-09,COOPERATIVA DE AHORRO Y CREDITO AGRICOLA JUNIN,g. MAS DE 360 DIAS,2.2528947943396265,
223270,2025-09,COOPERATIVA DE AHORRO Y CREDITO ALFONSO JARAMILLO LEON CAJA,a. MENOS DE 30 DIAS,2.0,BBB-
223271,2025-09,COOPERATIVA DE AHORRO Y CREDITO ALFONSO JARAMILLO LEON CAJA,b. 30 - 60 DIAS,5.14117464711161,BBB-
223272,2025-09,COOPERATIVA DE AHORRO Y CREDITO ALFONSO JARAMILLO LEON CAJA,c. 61 - 90 DIAS,5.533507063053617,BBB-
223273,2025-09,COOPERATIVA DE AHORRO Y CREDITO ALFONSO JARAMILLO LEON CAJA,d. 91 - 120 DIAS,6.360252930367314,BBB-
223274,2025-09,COOPERATIVA DE AHORRO Y CREDITO ALFONSO JARAMILLO LEON CAJA,e. 121 - 180 DIAS,6.484147580921082,BBB-
223275,2025-09,COOPERATIVA DE AHORRO Y CREDITO ALFONSO JARAMILLO LEON CAJA,f. 181 - 360 DIAS,6.958008912095556,BBB-
223276,2025-09,COOPERATIVA DE AHORRO Y CREDITO ALFONSO JARAMILLO LEON CAJA,g. MAS DE 360 DIAS,7.241295559884442,BBB-
223277,2025-09,COOPERATIVA DE AHORRO Y CREDITO ALIANZA DEL VALLE LIMITADA,a. MENOS DE 30 DIAS,1.0660811299444,AA+
223278,2025-09,COOPERATIVA DE AHORRO Y CREDITO ALIANZA DEL VALLE LIMITADA,b. 30 - 60 DIAS,4.841053339313923,AA+
223279,2025-09,COOPERATIVA DE AHORRO Y CREDITO ALIANZA DEL VALLE LIMITADA,c. 61 - 90 DIAS,5.217894464173437,AA+
223280,2025-09,COOPERATIVA DE AHORRO Y CREDITO ALIANZA DEL VALLE LIMITADA,d. 91 - 120 DIAS,5.69777652302442,AA+
223281,2025-09,COOPERATIVA DE AHORRO Y CREDITO ALIANZA DEL VALLE LIMITADA,e. 121 - 180 DIAS,6.276022429696983,AA+
223282,2025-09,COOPERATIVA DE AHORRO Y CREDITO ALIANZA DEL VALLE LIMITADA,f. 181 - 360 DIAS,6.80751758898916,AA+
223283,2025-09,COOPERATIVA DE AHORRO Y CREDITO ALIANZA DEL VALLE LIMITADA,g. MAS DE 360 DIAS,8.039005831714974,AA+
223284,2025-09,COOPERATIVA DE AHORRO Y CREDITO ALIANZA MINAS LTDA,a. MENOS DE 30 DIAS,1.00341387443645,
223285,2025-09,COOPERATIVA DE AHORRO Y CREDITO ALIANZA MINAS LTDA,b. 30 - 60 DIAS,5.19618042891412,
223286,2025-09,COOPERATIVA DE AHORRO Y CREDITO ALIANZA MINAS LTDA,c. 61 - 90 DIAS,5.79118806342241,
223287,2025-09,COOPERATIVA DE AHORRO Y CREDITO ALIANZA MINAS LTDA,d. 91 - 120 DIAS,6.10430344572064,
223288,2025-09,COOPERATIVA DE AHORRO Y CREDITO ALIANZA MINAS LTDA,e. 121 - 180 DIAS,6.23540086537882,
223289,2025-09,COOPERATIVA DE AHORRO Y CREDITO ALIANZA MINAS LTDA,f. 181 - 360 DIAS,7.58138511213784,
223290,2025-09,COOPERATIVA DE AHORRO Y CREDITO ALIANZA MINAS LTDA,g. MAS DE 360 DIAS,9.64513189456791,
223291,2025-09,COOPERATIVA DE AHORRO Y CREDITO ALLI TARPUK LTDA,a. MENOS DE 30 DIAS,1.0,
223292,2025-09,COOPERATIVA DE AHORRO Y CREDITO ALLI TARPUK LTDA,d. 91 - 120 DIAS,6.0,
223293,2025-09,COOPERATIVA DE AHORRO Y CREDITO ALLI TARPUK LTDA,e. 121 - 180 DIAS,6.0,
223294,2025-09,COOPERATIVA DE AHORRO Y CREDITO ALLI TARPUK LTDA,f. 181 - 360 DIAS,7.110673892554195,
223295,2025-09,COOPERATIVA DE AHORRO Y CREDITO ALLI TARPUK LTDA,g. MAS DE 360 DIAS,7.747617081144615,
223296,2025-09,COOPERATIVA DE AHORRO Y CREDITO AMBATO LTDA,a. MENOS DE 30 DIAS,1.59404404442938,A
223297,2025-09,COOPERATIVA DE AHORRO Y CREDITO AMBATO LTDA,c. 61 - 90 DIAS,6.071403866535262,A
223298,2025-09,COOPERATIVA DE AHORRO Y CREDITO AMBATO LTDA,d. 91 - 120 DIAS,7.015834371723017,A
223299,2025-09,COOPERATIVA DE AHORRO Y CREDITO AMBATO LTDA,e. 121 - 180 DIAS,7.285901577395595,A
223300,2025-09,COOPERATIVA DE AHORRO Y CREDITO AMBATO LTDA,f. 181 - 360 DIAS,7.746530819082976,A
223301,2025-09,COOPERATIVA DE AHORRO Y CREDITO AMBATO LTDA,g. MAS DE 360 DIAS,8.5099889368739,A
223302,2025-09,COOPERATIVA DE AHORRO Y CREDITO ANDALUCIA LIMITADA,a. MENOS DE 30 DIAS,0.687004683371762,AA+
223303,2025-09,COOPERATIVA DE AHORRO Y CREDITO ANDALUCIA LIMITADA,b. 30 - 60 DIAS,4.727403090224574,AA+
223304,2025-09,COOPERATIVA DE AHORRO Y CREDITO ANDALUCIA LIMITADA,c. 61 - 90 DIAS,5.446743134246199,AA+
223305,2025-09,COOPERATIVA DE AHORRO Y CREDITO ANDALUCIA LIMITADA,d. 91 - 120 DIAS,5.694460950841669,AA+
223306,2025-09,COOPERATIVA DE AHORRO Y CREDITO ANDALUCIA LIMITADA,e. 121 - 180 DIAS,5.778482804290812,AA+
223307,2025-09,COOPERATIVA DE AHORRO Y CREDITO ANDALUCIA LIMITADA,f. 181 - 360 DIAS,6.384425033731265,AA+
223308,2025-09,COOPERATIVA DE AHORRO Y CREDITO ANDALUCIA LIMITADA,g. MAS DE 360 DIAS,7.562331875214019,AA+
223309,2025-09,COOPERATIVA DE AHORRO Y CREDITO ANDINA LTDA,a. MENOS DE 30 DIAS,1.0,
223310,2025-09,COOPERATIVA DE AHORRO Y CREDITO ANDINA LTDA,b. 30 - 60 DIAS,2.436666666666667,
223311,2025-09,COOPERATIVA DE AHORRO Y CREDITO ANDINA LTDA,c. 61 - 90 DIAS,4.086888934659838,
223312,2025-09,COOPERATIVA DE AHORRO Y CREDITO ANDINA LTDA,d. 91 - 120 DIAS,4.586864240618015,
223313,2025-09,COOPERATIVA DE AHORRO Y CREDITO ANDINA LTDA,e. 121 - 180 DIAS,7.424978301421145,
223314,2025-09,COOPERATIVA DE AHORRO Y CREDITO ANDINA LTDA,f. 181 - 360 DIAS,7.73165588460351,
223315,2025-09,COOPERATIVA DE AHORRO Y CREDITO ANDINA LTDA,g. MAS DE 360 DIAS,9.151278280362677,
223316,2025-09,COOPERATIVA DE AHORRO Y CREDITO ANTORCHA LTDA,a. MENOS DE 30 DIAS,1.51796585107323,
223317,2025-09,COOPERATIVA DE AHORRO Y CREDITO ANTORCHA LTDA,b. 30 - 60 DIAS,5.1059929441642,
223318,2025-09,COOPERATIVA DE AHORRO Y CREDITO ANTORCHA LTDA,c. 61 - 90 DIAS,5.10048710155093,
223319,2025-09,COOPERATIVA DE AHORRO Y CREDITO ANTORCHA LTDA,d. 91 - 120 DIAS,6.14713761893298,
223320,2025-09,COOPERATIVA DE AHORRO Y CREDITO ANTORCHA LTDA,e. 121 - 180 DIAS,6.25777158774373,
223321,2025-09,COOPERATIVA DE AHORRO Y CREDITO ANTORCHA LTDA,f. 181 - 360 DIAS,6.96205583548371,
223322,2025-09,COOPERATIVA DE AHORRO Y CREDITO ANTORCHA LTDA,g. MAS DE 360 DIAS,8.52963797928643,
223323,2025-09,COOPERATIVA DE AHORRO Y CREDITO ARTESANOS LTDA,a. MENOS DE 30 DIAS,4.0,
223324,2025-09,COOPERATIVA DE AHORRO Y CREDITO ARTESANOS LTDA,b. 30 - 60 DIAS,3.6745257298036313,
223325,2025-09,COOPERATIVA DE AHORRO Y CREDITO ARTESANOS LTDA,c. 61 - 90 DIAS,4.3838639896004805,
223326,2025-09,COOPERATIVA DE AHORRO Y CREDITO ARTESANOS LTDA,d. 91 - 120 DIAS,5.055890108710741,
223327,2025-09,COOPERATIVA DE AHORRO Y CREDITO ARTESANOS LTDA,e. 121 - 180 DIAS,6.126666666666666,
223328,2025-09,COOPERATIVA DE AHORRO Y CREDITO ARTESANOS LTDA,f. 181 - 360 DIAS,7.35665542938398,
223329,2025-09,COOPERATIVA DE AHORRO Y CREDITO ARTESANOS LTDA,g. MAS DE 360 DIAS,8.379009303383008,
223330,2025-09,COOPERATIVA DE AHORRO Y CREDITO ATAHUALPA LTDA,a. MENOS DE 30 DIAS,1.11,
223331,2025-09,COOPERATIVA DE AHORRO Y CREDITO ATUNTAQUI LIMITADA,a. MENOS DE 30 DIAS,4.15082113782052,AA+
223332,2025-09,COOPERATIVA DE AHORRO Y CREDITO ATUNTAQUI LIMITADA,b. 30 - 60 DIAS,4.739415419494357,AA+
223333,2025-09,COOPERATIVA DE AHORRO Y CREDITO ATUNTAQUI LIMITADA,c. 61 - 90 DIAS,4.953681330553176,AA+
223334,2025-09,COOPERATIVA DE AHORRO Y CREDITO ATUNTAQUI LIMITADA,d. 91 - 120 DIAS,5.477117669170469,AA+
223335,2025-09,COOPERATIVA DE AHORRO Y CREDITO ATUNTAQUI LIMITADA,e. 121 - 180 DIAS,5.51330340783357,AA+
223336,2025-09,COOPERATIVA DE AHORRO Y CREDITO ATUNTAQUI LIMITADA,f. 181 - 360 DIAS,6.479504713058294,AA+
223337,2025-09,COOPERATIVA DE AHORRO Y CREDITO ATUNTAQUI LIMITADA,g. MAS DE 360 DIAS,8.291362811472938,AA+
223338,2025-09,COOPERATIVA DE AHORRO Y CREDITO BASE DE TAURA,a. MENOS DE 30 DIAS,1.5,
223339,2025-09,COOPERATIVA DE AHORRO Y CREDITO BASE DE TAURA,c. 61 - 90 DIAS,6.17,
223340,2025-09,COOPERATIVA DE AHORRO Y CREDITO BASE DE TAURA,d. 91 - 120 DIAS,5.61,
223341,2025-09,COOPERATIVA DE AHORRO Y CREDITO BASE DE TAURA,f. 181 - 360 DIAS,6.61,
223342,2025-09,COOPERATIVA DE AHORRO Y CREDITO BASE DE TAURA,g. MAS DE 360 DIAS,8.4975,
223343,2025-09,"COOPERATIVA DE AHORRO Y CREDITO BIENESTAR, DESARROLLO Y EMPRENDIMIENTO COOPBDE",a. MENOS DE 30 DIAS,6.43463535483409,
223344,2025-09,"COOPERATIVA DE AHORRO Y CREDITO BIENESTAR, DESARROLLO Y EMPRENDIMIENTO COOPBDE",g. MAS DE 360 DIAS,8.00208999949879,
223345,2025-09,COOPERATIVA DE AHORRO Y CREDITO BOLA AMARILLA LTDA,a. MENOS DE 30 DIAS,4.39484421660713,
223346,2025-09,COOPERATIVA DE AHORRO Y CREDITO BOLA AMARILLA LTDA,d. 91 - 120 DIAS,6.75,
223347,2025-09,COOPERATIVA DE AHORRO Y CREDITO BOLA AMARILLA LTDA,e. 121 - 180 DIAS,10.0,
223348,2025-09,COOPERATIVA DE AHORRO Y CREDITO BOLA AMARILLA LTDA,f. 181 - 360 DIAS,6.625,
223349,2025-09,COOPERATIVA DE AHORRO Y CREDITO BOLA AMARILLA LTDA,g. MAS DE 360 DIAS,9.0765306122449,
223350,2025-09,COOPERATIVA DE AHORRO Y CREDITO CACMA LTDA,a. MENOS DE 30 DIAS,2.5,
223351,2025-09,COOPERATIVA DE AHORRO Y CREDITO CACMA LTDA,b. 30 - 60 DIAS,6.0,
223352,2025-09,COOPERATIVA DE AHORRO Y CREDITO CACMA LTDA,c. 61 - 90 DIAS,6.5,
223353,2025-09,COOPERATIVA DE AHORRO Y CREDITO CACMA LTDA,g. MAS DE 360 DIAS,8.296875,
223354,2025-09,COOPERATIVA DE AHORRO Y CREDITO CACPE CELICA,a. MENOS DE 30 DIAS,0.25,
223355,2025-09,COOPERATIVA DE AHORRO Y CREDITO CACPE CELICA,b. 30 - 60 DIAS,6.70998179737633,
223356,2025-09,COOPERATIVA DE AHORRO Y CREDITO CACPE CELICA,c. 61 - 90 DIAS,5.37971024252867,
223357,2025-09,COOPERATIVA DE AHORRO Y CREDITO CACPE CELICA,d. 91 - 120 DIAS,7.32179057862208,
223358,2025-09,COOPERATIVA DE AHORRO Y CREDITO CACPE CELICA,f. 181 - 360 DIAS,8.06777169274973,
223359,2025-09,COOPERATIVA DE AHORRO Y CREDITO CACPE CELICA,g. MAS DE 360 DIAS,7.352593713225725,
223360,2025-09,COOPERATIVA DE AHORRO Y CREDITO CALCETA LTDA,a. MENOS DE 30 DIAS,0.52571623167186,BBB+
223361,2025-09,COOPERATIVA DE AHORRO Y CREDITO CALCETA LTDA,b. 30 - 60 DIAS,4.593333333333334,BBB+
223362,2025-09,COOPERATIVA DE AHORRO Y CREDITO CALCETA LTDA,c. 61 - 90 DIAS,4.491666666666665,BBB+
223363,2025-09,COOPERATIVA DE AHORRO Y CREDITO CALCETA LTDA,d. 91 - 120 DIAS,5.314703134742105,BBB+
223364,2025-09,COOPERATIVA DE AHORRO Y CREDITO CALCETA LTDA,e. 121 - 180 DIAS,5.938418972332014,BBB+
223365,2025-09,COOPERATIVA DE AHORRO Y CREDITO CALCETA LTDA,f. 181 - 360 DIAS,6.843185115290134,BBB+
223366,2025-09,COOPERATIVA DE AHORRO Y CREDITO CALCETA LTDA,g. MAS DE 360 DIAS,8.49244231890153,BBB+
223367,2025-09,COOPERATIVA DE AHORRO Y CREDITO CAMARA DE COMERCIO DE RIOBAMBA LTDA,a. MENOS DE 30 DIAS,1.14,
223368,2025-09,COOPERATIVA DE AHORRO Y CREDITO CAMARA DE COMERCIO DE RIOBAMBA LTDA,b. 30 - 60 DIAS,7.60016253477022,
223369,2025-09,COOPERATIVA DE AHORRO Y CREDITO CAMARA DE COMERCIO DE RIOBAMBA LTDA,c. 61 - 90 DIAS,7.72186972723776,
223370,2025-09,COOPERATIVA DE AHORRO Y CREDITO CAMARA DE COMERCIO DE RIOBAMBA LTDA,f. 181 - 360 DIAS,10.77,
223371,2025-09,COOPERATIVA DE AHORRO Y CREDITO CAMARA DE COMERCIO DE RIOBAMBA LTDA,g. MAS DE 360 DIAS,11.0,
223372,2025-09,COOPERATIVA DE AHORRO Y CREDITO CAMARA DE COMERCIO DE SANTO DOMINGO,a. MENOS DE 30 DIAS,0.01,
223373,2025-09,COOPERATIVA DE AHORRO Y CREDITO CAMARA DE COMERCIO DE SANTO DOMINGO,d. 91 - 120 DIAS,7.18,
223374,2025-09,COOPERATIVA DE AHORRO Y CREDITO CAMARA DE COMERCIO DE SANTO DOMINGO,f. 181 - 360 DIAS,8.17275212929803,
223375,2025-09,COOPERATIVA DE AHORRO Y CREDITO CAMARA DE COMERCIO DE SANTO DOMINGO,g. MAS DE 360 DIAS,10.0,
223376,2025-09,COOPERATIVA DE AHORRO Y CREDITO CAMARA DE COMERCIO DEL CANTON BOLIVAR LTDA,e. 121 - 180 DIAS,4.55,
223377,2025-09,COOPERATIVA DE AHORRO Y CREDITO CAMARA DE COMERCIO DEL CANTON BOLIVAR LTDA,g. MAS DE 360 DIAS,9.054610468856575,
223378,2025-09,COOPERATIVA DE AHORRO Y CREDITO CAMARA DE COMERCIO EL CARMEN LTDA,a. MENOS DE 30 DIAS,1.5,
223379,2025-09,COOPERATIVA DE AHORRO Y CREDITO CAMARA DE COMERCIO EL CARMEN LTDA,b. 30 - 60 DIAS,6.76766233766234,
